"stratum","value","week","year","date"
"A00..04",14.1868023173661,53,2020,2021-01-03
"A00..04",14.1868023173661,1,2021,2021-01-10
"A00..04",12.1520418256324,2,2021,2021-01-17
"A00..04",8.15317224812773,3,2021,2021-01-24
"A00..04",8.15317224812773,4,2021,2021-01-31
"A00..04",12.1520418256324,5,2021,2021-02-07
"A00..04",13.1694220714992,6,2021,2021-02-14
"A00..04",16.1650416843295,7,2021,2021-02-21
"A00..04",14.1868023173661,8,2021,2021-02-28
"A00..04",16.1650416843295,9,2021,2021-03-07
"A00..04",25.1801610852056,10,2021,2021-03-14
"A00..04",31.1572700296736,11,2021,2021-03-21
"A00..04",29.1931609439028,12,2021,2021-03-28
"A00..04",36.1876501342377,13,2021,2021-04-04
"A00..04",20.1639112618341,14,2021,2021-04-11
"A00..04",22.1986717535679,15,2021,2021-04-18
"A00..04",19.1465310159672,16,2021,2021-04-25
"A00..04",23.1454005934718,17,2021,2021-05-02
"A00..04",21.181291507701,18,2021,2021-05-09
"A00..04",20.1639112618341,19,2021,2021-05-16
"A00..04",25.1801610852056,20,2021,2021-05-23
"A00..04",17.1824219301964,21,2021,2021-05-30
"A00..04",36.1876501342377,22,2021,2021-06-06
"A00..04",36.1876501342377,23,2021,2021-06-13
"A00..04",41.2038999576092,24,2021,2021-06-20
"A00..04",44.1995195704395,25,2021,2021-06-27
"A00..04",43.1821393245726,26,2021,2021-07-04
"A00..04",49.1592482690406,27,2021,2021-07-11
"A00..04",63.2047477744807,28,2021,2021-07-18
"A00..04",61.1699872827469,29,2021,2021-07-25
"A00..04",70.1992369648156,30,2021,2021-08-01
"A00..04",56.1396071781828,31,2021,2021-08-08
"A00..04",54.1754980924121,32,2021,2021-08-15
"A00..04",75.1589656634167,33,2021,2021-08-22
"A00..04",68.1644764730818,34,2021,2021-08-29
"A00..04",82.209975978522,35,2021,2021-09-05
"A00..04",142.164759078706,36,2021,2021-09-12
"A00..04",166.186237106118,37,2021,2021-09-19
"A00..04",252.211389006641,38,2021,2021-09-26
"A00..04",323.216051999435,39,2021,2021-10-03
"A00..04",380.175215486788,40,2021,2021-10-10
"A00..04",388.18708492299,41,2021,2021-10-17
"A00..04",422.198671753568,42,2021,2021-10-24
"A00..04",386.222975837219,43,2021,2021-10-31
"A00..04",334.209410767274,44,2021,2021-11-07
"A00..04",294.220714992228,45,2021,2021-11-14
"A00..04",275.215486788187,46,2021,2021-11-21
"A00..04",238.222410625971,47,2021,2021-11-28
"A00..04",166.186237106118,48,2021,2021-12-05
"A00..04",138.151759220009,49,2021,2021-12-12
"A00..04",139.169139465875,50,2021,2021-12-19
"A00..04",102.17606330366,51,2021,2021-12-26
"A00..04",63.2047477744807,52,2021,2022-01-02
"A00..04",61.1699872827469,1,2022,2022-01-09
"A00..04",75.1589656634167,2,2022,2022-01-16
"A00..04",80.1752154867882,3,2022,2022-01-23
"A00..04",78.2111064010174,4,2022,2022-01-30
"A00..04",77.1937261551505,5,2022,2022-02-06
"A00..04",79.1578352409213,6,2022,2022-02-13
"A00..04",68.1644764730818,7,2022,2022-02-20
"A00..04",79.1578352409213,8,2022,2022-02-27
"A00..04",83.1708350996185,9,2022,2022-03-06
"A00..04",81.1925957326551,10,2022,2022-03-13
"A00..04",67.2036173519853,11,2022,2022-03-20
"A00..04",79.1578352409213,12,2022,2022-03-27
"A00..04",93.2033347463615,13,2022,2022-04-03
"A00..04",66.1862371061184,14,2022,2022-04-10
"A00..04",75.1589656634167,15,2022,2022-04-17
"A00..04",61.1699872827469,16,2022,2022-04-24
"A05..14",15.204182563233,40,2018,2018-10-07
"A05..14",9.17055249399459,41,2018,2018-10-14
"A05..14",13.1694220714992,42,2018,2018-10-21
"A05..14",14.1868023173661,43,2018,2018-10-28
"A05..14",20.1639112618341,44,2018,2018-11-04
"A05..14",16.1650416843295,45,2018,2018-11-11
"A05..14",15.204182563233,46,2018,2018-11-18
"A05..14",18.1998021760633,47,2018,2018-11-25
"A05..14",22.1986717535679,48,2018,2018-12-02
"A05..14",18.1998021760633,49,2018,2018-12-09
"A05..14",23.1454005934718,50,2018,2018-12-16
"A05..14",22.1986717535679,51,2018,2018-12-23
"A05..14",14.1868023173661,52,2018,2018-12-30
"A05..14",17.1824219301964,1,2019,2019-01-06
"A05..14",13.1694220714992,2,2019,2019-01-13
"A05..14",13.1694220714992,3,2019,2019-01-20
"A05..14",31.1572700296736,4,2019,2019-01-27
"A05..14",32.1746502755404,5,2019,2019-02-03
"A05..14",47.1810089020771,6,2019,2019-02-10
"A05..14",53.1581178465451,7,2019,2019-02-17
"A05..14",51.1940087607743,8,2019,2019-02-24
"A05..14",48.198389147944,9,2019,2019-03-03
"A05..14",38.1517592200084,10,2019,2019-03-10
"A05..14",33.1920305214073,11,2019,2019-03-17
"A05..14",37.2050303801045,12,2019,2019-03-24
"A05..14",24.1627808393387,13,2019,2019-03-31
"A05..14",29.1931609439027,14,2019,2019-04-07
"A05..14",22.1986717535679,15,2019,2019-04-14
"A05..14",14.1868023173661,16,2019,2019-04-21
"A05..14",12.1520418256323,17,2019,2019-04-28
"A05..14",12.1520418256323,18,2019,2019-05-05
"A05..14",13.1694220714992,19,2019,2019-05-12
"A05..14",12.1520418256323,20,2019,2019-05-19
"A05..14",23.1454005934718,21,2019,2019-05-26
"A05..14",10.1879327398615,22,2019,2019-06-02
"A05..14",15.204182563233,23,2019,2019-06-09
"A05..14",11.2053129857284,24,2019,2019-06-16
"A05..14",4.14017238943049,25,2019,2019-06-23
"A05..14",12.1520418256323,26,2019,2019-06-30
"A05..14",10.1879327398615,27,2019,2019-07-07
"A05..14",8.1531722481277,28,2019,2019-07-14
"A05..14",6.17493288116432,29,2019,2019-07-21
"A05..14",9.17055249399459,30,2019,2019-07-28
"A05..14",10.1879327398615,31,2019,2019-08-04
"A05..14",6.17493288116432,32,2019,2019-08-11
"A05..14",6.17493288116432,33,2019,2019-08-18
"A05..14",13.1694220714992,34,2019,2019-08-25
"A05..14",13.1694220714992,35,2019,2019-09-01
"A05..14",11.2053129857284,36,2019,2019-09-08
"A05..14",22.1986717535679,37,2019,2019-09-15
"A05..14",18.1998021760633,38,2019,2019-09-22
"A05..14",23.1454005934718,39,2019,2019-09-29
"A05..14",16.1650416843295,40,2019,2019-10-06
"A05..14",18.1998021760633,41,2019,2019-10-13
"A05..14",8.1531722481277,42,2019,2019-10-20
"A05..14",21.181291507701,43,2019,2019-10-27
"A05..14",22.1986717535679,44,2019,2019-11-03
"A05..14",32.1746502755404,45,2019,2019-11-10
"A05..14",25.1801610852056,46,2019,2019-11-17
"A05..14",22.1986717535679,47,2019,2019-11-24
"A05..14",24.1627808393387,48,2019,2019-12-01
"A05..14",22.1986717535679,49,2019,2019-12-08
"A05..14",16.1650416843295,50,2019,2019-12-15
"A05..14",32.1746502755404,51,2019,2019-12-22
"A05..14",33.1920305214073,52,2019,2019-12-29
"A05..14",24.1627808393387,1,2020,2020-01-05
"A05..14",16.1650416843295,2,2020,2020-01-12
"A05..14",19.1465310159672,3,2020,2020-01-19
"A05..14",51.1940087607743,4,2020,2020-01-26
"A05..14",64.1514766143846,5,2020,2020-02-02
"A05..14",73.1807262964533,6,2020,2020-02-09
"A05..14",53.1581178465451,7,2020,2020-02-16
"A05..14",61.1699872827469,8,2020,2020-02-23
"A05..14",65.1688568602515,9,2020,2020-03-01
"A05..14",55.1928783382789,10,2020,2020-03-08
"A05..14",41.2038999576091,11,2020,2020-03-15
"A05..14",25.1801610852056,12,2020,2020-03-22
"A05..14",14.1868023173661,13,2020,2020-03-29
"A05..14",5.15755263529744,14,2020,2020-04-05
"A05..14",6.17493288116432,15,2020,2020-04-12
"A05..14",7.19231312703121,16,2020,2020-04-19
"A05..14",5.15755263529744,17,2020,2020-04-26
"A05..14",5.15755263529744,18,2020,2020-05-03
"A05..14",4.14017238943049,19,2020,2020-05-10
"A05..14",4.14017238943049,20,2020,2020-05-17
"A05..14",4.14017238943049,21,2020,2020-05-24
"A05..14",2.1760633036597,22,2020,2020-05-31
"A05..14",3.19344354952659,23,2020,2020-06-07
"A05..14",3.19344354952659,24,2020,2020-06-14
"A05..14",4.14017238943049,25,2020,2020-06-21
"A05..14",3.19344354952659,26,2020,2020-06-28
"A05..14",9.17055249399459,27,2020,2020-07-05
"A05..14",7.19231312703121,28,2020,2020-07-12
"A05..14",18.1998021760633,29,2020,2020-07-19
"A05..14",8.1531722481277,30,2020,2020-07-26
"A05..14",9.17055249399459,31,2020,2020-08-02
"A05..14",9.17055249399459,32,2020,2020-08-09
"A05..14",10.1879327398615,33,2020,2020-08-16
"A05..14",17.1824219301964,34,2020,2020-08-23
"A05..14",19.1465310159672,35,2020,2020-08-30
"A05..14",23.1454005934718,36,2020,2020-09-06
"A05..14",14.1868023173661,37,2020,2020-09-13
"A05..14",14.1868023173661,38,2020,2020-09-20
"A05..14",17.1824219301964,39,2020,2020-09-27
"A05..14",14.1868023173661,40,2020,2020-10-04
"A05..14",11.2053129857284,41,2020,2020-10-11
"A05..14",10.1879327398615,42,2020,2020-10-18
"A05..14",7.19231312703121,43,2020,2020-10-25
"A05..14",10.1879327398615,44,2020,2020-11-01
"A05..14",4.14017238943049,45,2020,2020-11-08
"A05..14",10.1879327398615,46,2020,2020-11-15
"A05..14",7.19231312703121,47,2020,2020-11-22
"A05..14",7.19231312703121,48,2020,2020-11-29
"A05..14",7.19231312703121,49,2020,2020-12-06
"A05..14",5.15755263529744,50,2020,2020-12-13
"A05..14",6.17493288116432,51,2020,2020-12-20
"A05..14",4.14017238943055,52,2020,2020-12-27
"A05..14",2.1760633036597,53,2020,2021-01-03
"A05..14",5.15755263529744,1,2021,2021-01-10
"A05..14",4.14017238943055,2,2021,2021-01-17
"A05..14",5.15755263529744,3,2021,2021-01-24
"A05..14",3.19344354952659,4,2021,2021-01-31
"A05..14",3.19344354952659,5,2021,2021-02-07
"A05..14",3.19344354952659,6,2021,2021-02-14
"A05..14",2.1760633036597,7,2021,2021-02-21
"A05..14",4.14017238943055,8,2021,2021-02-28
"A05..14",6.17493288116432,9,2021,2021-03-07
"A05..14",3.19344354952659,10,2021,2021-03-14
"A05..14",5.15755263529744,11,2021,2021-03-21
"A05..14",5.15755263529744,12,2021,2021-03-28
"A05..14",8.1531722481277,13,2021,2021-04-04
"A05..14",4.14017238943055,14,2021,2021-04-11
"A05..14",3.19344354952659,15,2021,2021-04-18
"A05..14",6.17493288116432,16,2021,2021-04-25
"A05..14",7.19231312703121,17,2021,2021-05-02
"A05..14",5.15755263529744,18,2021,2021-05-09
"A05..14",1.15868305779281,19,2021,2021-05-16
"A05..14",7.19231312703121,20,2021,2021-05-23
"A05..14",7.19231312703121,21,2021,2021-05-30
"A05..14",6.17493288116432,22,2021,2021-06-06
"A05..14",7.19231312703121,23,2021,2021-06-13
"A05..14",5.15755263529744,24,2021,2021-06-20
"A05..14",8.1531722481277,25,2021,2021-06-27
"A05..14",12.1520418256323,26,2021,2021-07-04
"A05..14",9.17055249399459,27,2021,2021-07-11
"A05..14",11.2053129857284,28,2021,2021-07-18
"A05..14",12.1520418256323,29,2021,2021-07-25
"A05..14",7.19231312703121,30,2021,2021-08-01
"A05..14",13.1694220714992,31,2021,2021-08-08
"A05..14",8.1531722481277,32,2021,2021-08-15
"A05..14",8.1531722481277,33,2021,2021-08-22
"A05..14",9.17055249399459,34,2021,2021-08-29
"A05..14",8.1531722481277,35,2021,2021-09-05
"A05..14",11.2053129857284,36,2021,2021-09-12
"A05..14",14.1868023173661,37,2021,2021-09-19
"A05..14",16.1650416843295,38,2021,2021-09-26
"A05..14",11.2053129857284,39,2021,2021-10-03
"A05..14",21.181291507701,40,2021,2021-10-10
"A05..14",18.1998021760633,41,2021,2021-10-17
"A05..14",21.181291507701,42,2021,2021-10-24
"A05..14",26.1975413310724,43,2021,2021-10-31
"A05..14",35.1702698883707,44,2021,2021-11-07
"A05..14",20.1639112618341,45,2021,2021-11-14
"A05..14",22.1986717535679,46,2021,2021-11-21
"A05..14",22.1986717535679,47,2021,2021-11-28
"A05..14",19.1465310159672,48,2021,2021-12-05
"A05..14",10.1879327398615,49,2021,2021-12-12
"A05..14",15.204182563233,50,2021,2021-12-19
"A05..14",9.17055249399459,51,2021,2021-12-26
"A05..14",8.1531722481277,52,2021,2022-01-02
"A05..14",8.1531722481277,1,2022,2022-01-09
"A05..14",12.1520418256323,2,2022,2022-01-16
"A05..14",17.1824219301964,3,2022,2022-01-23
"A05..14",14.1868023173661,4,2022,2022-01-30
"A05..14",20.1639112618341,5,2022,2022-02-06
"A05..14",10.1879327398615,6,2022,2022-02-13
"A05..14",21.181291507701,7,2022,2022-02-20
"A05..14",15.204182563233,8,2022,2022-02-27
"A05..14",13.1694220714992,9,2022,2022-03-06
"A05..14",12.1520418256323,10,2022,2022-03-13
"A05..14",15.204182563233,11,2022,2022-03-20
"A05..14",13.1694220714992,12,2022,2022-03-27
"A05..14",15.204182563233,13,2022,2022-04-03
"A05..14",21.181291507701,14,2022,2022-04-10
"A05..14",12.1520418256323,15,2022,2022-04-17
"A05..14",9.17055249399462,16,2022,2022-04-24
"A15..34",22.1986717535679,40,2018,2018-10-07
"A15..34",19.1465310159672,41,2018,2018-10-14
"A15..34",17.1824219301964,42,2018,2018-10-21
"A15..34",16.1650416843295,43,2018,2018-10-28
"A15..34",17.1824219301964,44,2018,2018-11-04
"A15..34",25.1801610852056,45,2018,2018-11-11
"A15..34",21.181291507701,46,2018,2018-11-18
"A15..34",13.1694220714992,47,2018,2018-11-25
"A15..34",25.1801610852056,48,2018,2018-12-02
"A15..34",24.1627808393387,49,2018,2018-12-09
"A15..34",17.1824219301964,50,2018,2018-12-16
"A15..34",27.158400452169,51,2018,2018-12-23
"A15..34",27.158400452169,52,2018,2018-12-30
"A15..34",24.1627808393387,1,2019,2019-01-06
"A15..34",30.1398897838067,2,2019,2019-01-13
"A15..34",20.1639112618341,3,2019,2019-01-20
"A15..34",20.1639112618341,4,2019,2019-01-27
"A15..34",34.1528896425039,5,2019,2019-02-03
"A15..34",39.1691394658753,6,2019,2019-02-10
"A15..34",44.1995195704394,7,2019,2019-02-17
"A15..34",46.1636286562103,8,2019,2019-02-24
"A15..34",29.1931609439027,9,2019,2019-03-03
"A15..34",46.1636286562103,10,2019,2019-03-10
"A15..34",33.1920305214074,11,2019,2019-03-17
"A15..34",28.1757806980359,12,2019,2019-03-24
"A15..34",23.1454005934718,13,2019,2019-03-31
"A15..34",21.181291507701,14,2019,2019-04-07
"A15..34",21.181291507701,15,2019,2019-04-14
"A15..34",20.1639112618341,16,2019,2019-04-21
"A15..34",20.1639112618341,17,2019,2019-04-28
"A15..34",15.204182563233,18,2019,2019-05-05
"A15..34",11.2053129857284,19,2019,2019-05-12
"A15..34",14.1868023173661,20,2019,2019-05-19
"A15..34",26.1975413310725,21,2019,2019-05-26
"A15..34",16.1650416843295,22,2019,2019-06-02
"A15..34",18.1998021760633,23,2019,2019-06-09
"A15..34",23.1454005934718,24,2019,2019-06-16
"A15..34",10.1879327398615,25,2019,2019-06-23
"A15..34",14.1868023173661,26,2019,2019-06-30
"A15..34",18.1998021760633,27,2019,2019-07-07
"A15..34",13.1694220714992,28,2019,2019-07-14
"A15..34",14.1868023173661,29,2019,2019-07-21
"A15..34",18.1998021760633,30,2019,2019-07-28
"A15..34",16.1650416843295,31,2019,2019-08-04
"A15..34",14.1868023173661,32,2019,2019-08-11
"A15..34",17.1824219301964,33,2019,2019-08-18
"A15..34",17.1824219301964,34,2019,2019-08-25
"A15..34",13.1694220714992,35,2019,2019-09-01
"A15..34",12.1520418256324,36,2019,2019-09-08
"A15..34",12.1520418256324,37,2019,2019-09-15
"A15..34",7.19231312703121,38,2019,2019-09-22
"A15..34",22.1986717535679,39,2019,2019-09-29
"A15..34",16.1650416843295,40,2019,2019-10-06
"A15..34",24.1627808393387,41,2019,2019-10-13
"A15..34",22.1986717535679,42,2019,2019-10-20
"A15..34",18.1998021760633,43,2019,2019-10-27
"A15..34",25.1801610852056,44,2019,2019-11-03
"A15..34",27.158400452169,45,2019,2019-11-10
"A15..34",30.1398897838067,46,2019,2019-11-17
"A15..34",25.1801610852056,47,2019,2019-11-24
"A15..34",21.181291507701,48,2019,2019-12-01
"A15..34",26.1975413310725,49,2019,2019-12-08
"A15..34",30.1398897838067,50,2019,2019-12-15
"A15..34",22.1986717535679,51,2019,2019-12-22
"A15..34",25.1801610852056,52,2019,2019-12-29
"A15..34",35.1702698883708,1,2020,2020-01-05
"A15..34",36.1876501342377,2,2020,2020-01-12
"A15..34",28.1757806980359,3,2020,2020-01-19
"A15..34",54.175498092412,4,2020,2020-01-26
"A15..34",46.1636286562103,5,2020,2020-02-02
"A15..34",52.2113890066412,6,2020,2020-02-09
"A15..34",46.1636286562103,7,2020,2020-02-16
"A15..34",54.175498092412,8,2020,2020-02-23
"A15..34",57.1569874240498,9,2020,2020-03-01
"A15..34",56.1396071781828,10,2020,2020-03-08
"A15..34",50.1766285149075,11,2020,2020-03-15
"A15..34",45.1462484103434,12,2020,2020-03-22
"A15..34",25.1801610852056,13,2020,2020-03-29
"A15..34",32.1746502755405,14,2020,2020-04-05
"A15..34",22.1986717535679,15,2020,2020-04-12
"A15..34",24.1627808393387,16,2020,2020-04-19
"A15..34",20.1639112618341,17,2020,2020-04-26
"A15..34",17.1824219301964,18,2020,2020-05-03
"A15..34",15.204182563233,19,2020,2020-05-10
"A15..34",8.15317224812773,20,2020,2020-05-17
"A15..34",8.15317224812773,21,2020,2020-05-24
"A15..34",10.1879327398615,22,2020,2020-05-31
"A15..34",5.15755263529744,23,2020,2020-06-07
"A15..34",13.1694220714992,24,2020,2020-06-14
"A15..34",12.1520418256323,25,2020,2020-06-21
"A15..34",8.15317224812773,26,2020,2020-06-28
"A15..34",9.17055249399462,27,2020,2020-07-05
"A15..34",10.1879327398615,28,2020,2020-07-12
"A15..34",15.204182563233,29,2020,2020-07-19
"A15..34",13.1694220714992,30,2020,2020-07-26
"A15..34",11.2053129857284,31,2020,2020-08-02
"A15..34",12.1520418256323,32,2020,2020-08-09
"A15..34",17.1824219301964,33,2020,2020-08-16
"A15..34",19.1465310159672,34,2020,2020-08-23
"A15..34",14.1868023173661,35,2020,2020-08-30
"A15..34",15.204182563233,36,2020,2020-09-06
"A15..34",23.1454005934718,37,2020,2020-09-13
"A15..34",14.1868023173661,38,2020,2020-09-20
"A15..34",16.1650416843295,39,2020,2020-09-27
"A15..34",24.1627808393387,40,2020,2020-10-04
"A15..34",20.1639112618341,41,2020,2020-10-11
"A15..34",11.2053129857284,42,2020,2020-10-18
"A15..34",30.1398897838067,43,2020,2020-10-25
"A15..34",35.1702698883708,44,2020,2020-11-01
"A15..34",25.1801610852056,45,2020,2020-11-08
"A15..34",40.1865197117422,46,2020,2020-11-15
"A15..34",22.1986717535679,47,2020,2020-11-22
"A15..34",33.1920305214074,48,2020,2020-11-29
"A15..34",31.1572700296736,49,2020,2020-12-06
"A15..34",19.1465310159672,50,2020,2020-12-13
"A15..34",32.1746502755405,51,2020,2020-12-20
"A15..34",24.1627808393387,52,2020,2020-12-27
"A15..34",21.181291507701,53,2020,2021-01-03
"A15..34",26.1975413310725,1,2021,2021-01-10
"A15..34",12.1520418256323,2,2021,2021-01-17
"A15..34",12.1520418256323,3,2021,2021-01-24
"A15..34",19.1465310159672,4,2021,2021-01-31
"A15..34",5.15755263529744,5,2021,2021-02-07
"A15..34",14.1868023173661,6,2021,2021-02-14
"A15..34",11.2053129857284,7,2021,2021-02-21
"A15..34",19.1465310159672,8,2021,2021-02-28
"A15..34",19.1465310159672,9,2021,2021-03-07
"A15..34",26.1975413310725,10,2021,2021-03-14
"A15..34",35.1702698883708,11,2021,2021-03-21
"A15..34",25.1801610852056,12,2021,2021-03-28
"A15..34",33.1920305214074,13,2021,2021-04-04
"A15..34",30.1398897838067,14,2021,2021-04-11
"A15..34",31.1572700296736,15,2021,2021-04-18
"A15..34",45.1462484103434,16,2021,2021-04-25
"A15..34",37.2050303801046,17,2021,2021-05-02
"A15..34",22.1986717535679,18,2021,2021-05-09
"A15..34",22.1986717535679,19,2021,2021-05-16
"A15..34",21.181291507701,20,2021,2021-05-23
"A15..34",14.1868023173661,21,2021,2021-05-30
"A15..34",14.1868023173661,22,2021,2021-06-06
"A15..34",9.17055249399462,23,2021,2021-06-13
"A15..34",10.1879327398615,24,2021,2021-06-20
"A15..34",8.15317224812773,25,2021,2021-06-27
"A15..34",10.1879327398615,26,2021,2021-07-04
"A15..34",15.204182563233,27,2021,2021-07-11
"A15..34",12.1520418256323,28,2021,2021-07-18
"A15..34",17.1824219301964,29,2021,2021-07-25
"A15..34",18.1998021760633,30,2021,2021-08-01
"A15..34",21.181291507701,31,2021,2021-08-08
"A15..34",21.181291507701,32,2021,2021-08-15
"A15..34",18.1998021760633,33,2021,2021-08-22
"A15..34",27.158400452169,34,2021,2021-08-29
"A15..34",22.1986717535679,35,2021,2021-09-05
"A15..34",38.1517592200084,36,2021,2021-09-12
"A15..34",30.1398897838067,37,2021,2021-09-19
"A15..34",30.1398897838067,38,2021,2021-09-26
"A15..34",22.1986717535679,39,2021,2021-10-03
"A15..34",27.158400452169,40,2021,2021-10-10
"A15..34",31.1572700296736,41,2021,2021-10-17
"A15..34",26.1975413310725,42,2021,2021-10-24
"A15..34",30.1398897838067,43,2021,2021-10-31
"A15..34",31.1572700296736,44,2021,2021-11-07
"A15..34",30.1398897838067,45,2021,2021-11-14
"A15..34",34.1528896425039,46,2021,2021-11-21
"A15..34",36.1876501342377,47,2021,2021-11-28
"A15..34",36.1876501342377,48,2021,2021-12-05
"A15..34",31.1572700296736,49,2021,2021-12-12
"A15..34",24.1627808393387,50,2021,2021-12-19
"A15..34",15.204182563233,51,2021,2021-12-26
